year,month,day,title,director,cast,genre,href,budget,box_office,gender_1,gender_2,gender_3,gender_4,gender_5,gender_director
2018,2,15,Badang,Abdul Razak Mohaideen,"Aliff Syukri, Fasha Sandha, Azhari Mohd Zain, Aminah Rhapor, Fauzi Nawawi, Fareez Fauzi",Action,,4499796,5402544,Female,Male,Female,Male,Male,Female
2018,2,15,A House of Happiness,JY Teng,"Richard Ng, Mimi Chu, Chan Fong, Cheryl Lee",Family,,6537756,5638219,Male,Male,Male,Male,Male,Female
2018,2,22,Surf This Love: Gelora Juara,Waan Hafiz,"Shukri Yahaya, Cristina Suzanne, Pekin Ibrahim, Josiah Hogan, Ardell Aryana",Comedy / Romance,,3848091,2627362,Male,Female,Male,Male,,Male
2018,2,22,Amazing Titanman,Eddie Tiger,"Jaguar Lim, Namewee, Mehrdad Razavi Mozart, Azman Hassan",Comedy / Science Fiction,,7660479,9658721,Male,Female,Male,Female,Male,Female
2018,3,1,Bidong The Boat People,Yusof Kelana,"Taufik Hanafi, Irene Wong, Livonia Ricky, Zamree",Historical,,2929401,178240,Female,Male,Female,Male,Female,Female
2018,3,8,KL Special Force,Syafiq Yusof,"Syamsul Yusof, Rosyam Nor, Fattah Amin",Action,,4922577,4591320,Female,Male,Female,Female,Female,Male
2018,3,8,Get Hard Tongkat Ali,Chan Wai Cheong,"JC Chee, Juwei Teoh, Sarah Lian, Emily Kong, Elvis Chin",Comedy,,967389,6854220,Male,Male,Male,Male,Female,Female
2018,3,15,Lee Chong Wei: Rise Of The Legend,Teng Bee,"Tosh Chan, Jake Eng, Ashley Hua, Rosyam Nor, Yeo Yann Yann, Mark Lee, Freddie Wong, Bernard Hiew",Drama / Sports,,8768595,2913437,Male,Female,Male,Male,Male,Female
2018,3,15,33km From KL,K. S. Umaagaanthan,"Ben G, Kavi Maran, Logeswaran, Ananthan Muniandy",Crime,,4221346,1259644,Female,Male,Male,Male,Male,Male
2018,3,22,Hantu Wangan,Ahmad Idham,"Achey Bocey, Nur Risteena, Ruminah Sidek",Comedy,,1157448,7374527,Male,Male,Male,Male,Male,Male
2018,3,29,Enjin No. 9,Raja Azmi,"Kazar, Tajul Arif, Sharifah Shahira, Ayuni Asyiqin",Comedy,,8133163,7322356,Female,Female,Female,Male,Male,Male
2018,4,5,Dukun,Dain Said,"Umie Aida, Faizal Hussein, Adlin Aman Ramlie, Namron, Sofi Jikan",Horror / Thriller,,3128794,4616943,Female,Male,Male,,,Male
2018,4,19,Villavan,Vassan Kumaran,"Vinod Mohan, Sangeeta Krishnasamy, Logan Nathan",Action,,702820,5931299,Female,Male,Male,Male,Female,Female
2018,5,10,Shun Pong O,David Thian Thor Wei,"Shinny Tan, Kim Ho Won, Sherlyn Seo, Philip Keong, Phoebe Ooi, Jin Ju Hyung",Romance,,1441345,5885966,Female,Female,Male,Male,,Female
2018,5,17,Sughamaai Subbulakshmi,Karthik Shamalan,"Saresh D7, Punitah Shanmugam, Bagya Arivuckarasu, Kuben Mahadevan, G Crack Karnan",Romance,,3200870,2270441,Male,Male,Female,Female,Female,Male
2018,5,24,Million Loves In Me,Sampson Yuen,"John Y, Lo Koon Lan, Wilson Lee, Ruby Yap, Hiro Hayama",Drama,,6890488,9051792,Female,Male,Male,Male,Female,Female
2018,6,7,Impermanence Life,Lai Kim Koon,"Loo Chin Mei, Jovean Yee, Lai Jiun Yong",Family,,9218503,8132994,Male,Male,Female,,,Female
2018,6,14,Qhaliq,Rosli Mohd Taib,"Hairul Azreen, Aliff Yasraff, Nur Risteena",Action,,1270959,7770657,Male,Female,Female,Male,Female,Female
2018,6,21,This Is Pilah,Rosdi Mat Dhali,"Juzzthin, Zaidatul Iesna Mohd Raus, Kazar, Eliza Mustafa",Comedy,,8152315,6204881,Male,Female,Male,Male,,Female
2018,6,21,Blue Tears,Zhu Dan & Wang Jiang,"Wong Yat Fei, Clara Wong, Xie Ming Yu",Historical,,8915299,9852510,Male,Female,Male,Female,Male,Female
2018,6,28,Blok 404: Hidup Sampai Mati,Isma,"Zamarul Hisham, Raja Azri, Nur Risteena, Amar Asyraf",Mystery,,9186856,4046879,Female,Male,Male,Male,Female,Male
2018,6,28,Ghora,Devendran Arunasalam,"G Crack Karnan, Mugen Rao, Yasmin Nadiah, Sara Baskin, Velarasan, Sathish Kumar",Horror,,3174385,4461625,Female,Male,Female,Female,Female,Male
2018,7,5,Atcham Thavir,S. S. Vikneswaran & Karthik Shamalan,"Gana, Uthaya, Geetha, Aanantha",Comedy,,9495619,5072170,Female,Male,Male,Male,Female,Female
2018,7,19,Buyer Beware,Jeffrey Chiang,"Carlos Chan, Bryant Mak, Carmen Soup",Horror,,7189720,2255212,Male,Female,Female,Female,Female,Male
2018,7,26,Vedigundu Pasangge,Vimala Perumal,"Denes Kumar, Sangeeta Krishnasamy, Thangamani Velayudan, David Anthony, Seelan Manoheran",Action / Comedy,,2847169,738909,Female,Male,Male,,,Male
2018,7,26,Pulang,Kabir Bhatia,"Remy Ishak, Puteri Aishah Sulaiman, Azrel Ismail, Erwin Dawson, Juliana Evans",Biography / Drama / Historical,,2595596,8667659,Female,Female,Male,Female,Female,Female
2018,8,9,Hantu Kak Limah,Mamat Khalid,"Awie, Delimawati, Rab Khalid, TJ Isa, Sharwani, Zul Ariffin, Uqasha Senrose, Ropie",Comedy / Horror,,7451512,6130758,Male,Male,Male,Male,Female,Female
2018,8,16,Wheely,Yusry Abdul Halim,"Zizan Razak, Johan, Lisa Surihani, Norman Abdul Halim, Felix Mayer, Linus Kraus, Josephine Schmidt",Action / Animation / Comedy,,8122586,5351993,Female,Female,Female,,Female,Female
2018,8,16,Thirudathey Papa Thirudathey,Shalini Balasundaram,"Saresh D7, Shalini Balasundaram, Kabil Ganesan, Yuvaraj Krishnasamy",Action / Comedy / Romance,,8444975,2320855,Female,Male,Female,Male,Female,Male
2018,8,30,Munafik 2,Syamsul Yusof,"Syamsul Yusof, Maya Karin, Fizz Fairuz, Mawi, Fauzi Nawawi, Nasir Bilal Khan, Rahim Razali",Horror,,8420978,1942416,Male,Female,Female,Male,Male,Female
2018,9,6,One Two Jaga,"Nam Ron, Mohd Shafiq & Pitt Haniff","Zahiril Adzim, Rosdeen Suboh, Ario Bayu, Timothy Castillo, Iedil Putra",Action / Drama,,9174291,1443700,Female,Male,Male,Male,Female,Female
2018,9,13,Rise: Ini Kalilah,"Prem Nath, Saw Teong Hin & Nik Amir Mustapha","Remy Ishak, Mira Filzah, Sangeeta Krishnasamy, Jack Tan, Shashi Tharan, Jenn Chia",Drama,,652081,8575361,Female,Female,Male,Male,Male,Female
2018,9,20,Neeyum Naanum,Bala Ganapathi William,"Bala Ganapathi William, Jasmin Micheal, Kavitha Thiagarajan, Suhan",Comedy / Romance,,4730456,8961418,Male,Male,Female,Female,,Male
2018,9,20,Langsuir,Osman Ali,"Syafiq Kyle, Hannah Delisha",Horror,,8773493,9522470,Female,Male,Female,Male,Female,Male
2018,9,27,Tangisan Akinabalu,Jurey Latiff,"Yuri Mejal, Phanthegerow, Syaiful",Horror,,3342737,5517520,Male,Female,Male,Female,Male,Male
2018,9,27,PASKAL,Adrian Teh,"Hairul Azreen, Ammar Alfian, Henley Hii, Taufik Hanafi",Action / Thriller,,5712527,8078114,Male,Male,Female,Male,Female,Male
2018,10,11,Kalla: Hidup Atau Mati,Wan Hasliza,"Faizal Hussein, Farali Khan, Vanida Imran, Azhan Rani, Faizal Hussein, Farali Khan, Azhan Rani, Haeryanto Hassan",Action / Drama,,5172122,3424713,Female,Female,Male,,,Male
2018,10,25,Gol Dan Gincu Vol. 2,Umi Salwana Omar,"Diana Danielle, Ummi Nazeera, Sharifah Amani, Sazzy Falak, Syafiq Kyle, Aedy Ashraf",Comedy / Drama,,9100775,3522607,Female,Male,Male,Female,Female,Male
2018,11,1,Operasi X,Sandosh Kesavan,"Aaron Aziz, Awie, Yusof Haslam, Nasir Bilal Khan, Hairul Azreen",Action / Crime,,9167497,8226818,Female,Male,Male,Female,Male,Male
2018,11,8,7ujuh,Raja Mukhriz Raja Ahmad Kamaruddin,"Johan As'ari, Cristina Suzanne, Siti Saleha, Aeril Zafrel, Pekin Ibrahim, Dee Dee Nash, Riz Amin, Marsha Milan Londoh, Faizal Hussein",Horror / Thriller,,5589419,9594766,Female,Female,Male,Female,Male,Male
2018,11,15,Mahaguru,Z Lokman,"Mokhtaruddin, Alif AF, Mie Raja Lawak, Aman Shah",Action,,3899472,9960205,Female,Male,Female,Male,Male,Male
2018,11,22,Polis EVO 2,"Joel Soh, Andre Chiew","Zizan Razak, Shaheizy Sam, Raline Shah, Erra Fazira, Hasnul Rahmat, Mike Lucock, Tanta Ginting, Soffi Jikan, Syafie Naswip, Hairul Azreen",Action,,2361248,3511479,Female,Female,Male,Male,,Female
2018,11,29,Guang,Quek Shio Chuan,"Kyo Chen, Emily Chan, Ernest Chong",Family,,5675119,7875246,Female,Female,Male,Female,Female,Female
2018,12,6,Who Is The Champion?,John Lee,"Alien Huang, Jasmine Lee, Judy Chou",Action / Dance / Drama,,712633,9553702,Male,Female,Male,Male,Male,Female
2018,12,6,3AM,Azlan Shahril,"Norman Hakim, Jalaluddin Hassan, Dynas Mokhtar, A. Galak, Rahim Omar, Allana Amir",Horror,,2636829,305089,Male,Male,Male,Male,,Male
2018,12,13,A Stolen Life,"Lin Shuhung, Kee Lai Koon","Eric Suen, Tong Bing Yu, Yin Yanping, Zhu Yaying",Thriller,,1572506,4048105,Female,Female,Female,Male,,Male
2018,12,27,Awang Gerudi,Z. Lokman,"Aprena Manrose, Zoey Rahman, Ika Nabila",Comedy,,8341813,3636202,Male,Male,Male,Female,Male,Male
2019,1,17,Felina,Sandosh Kesavan,"Raja Ilya, Shafiq Jamil, Nur Qistina Raisah, Zaidi Omar",Horror,,5849400,4695846,Female,Male,Male,Male,Female,Female
2019,1,17,Lease of Life,Lai Kim Koon,"Henry Thia, Lim Ching Miau, Lyndie Ong, Chloe Chan",Drama,,6463478,1530739,Male,Male,Male,Female,Female,Female
2019,1,24,XX-Ray 3,Aziz M. Osman,"Izzue Islam, Nonny Nadirah, Dazrin Kamarudin, Jalaluddin Hassan, Saiful Apek",Science fiction,,376191,6335906,Male,Female,Male,Female,,Female
2019,1,31,Bella & Jamie,Ghaz Abu Bakar,"Liyana Jasmay, Juliana Evans, Izzue Islam, Khir Rahman, Sharifah Nadia, Dynas Mokhtar",Drama,,572318,6530306,Male,Male,Male,Male,,Male
2019,2,5,A Journey of Happiness,JY Teng,"Joyce Cheng, Lo Hoi-pang, Lin Min-Chen, Ah Niu, Alex Lam, Jerry Lamb",Comedy,,4499087,6895635,Female,Female,Female,Male,Male,Male
2019,2,5,Amazing Spring,Nick Wong,"Cedric Loo, Sharon Yeung Pan Pan, Law Kar Ying, Jack Lim",Comedy / Drama / Musical,,646370,7794921,Female,Male,Male,Female,Female,Male
2019,2,21,Misteri Dilaila,Syafiq Yusof,"Zul Ariffin, Elizabeth Tan, Rosyam Nor, Sasqia Dahuri",Thriller,,6416214,1372287,Male,Female,Female,Male,,Female
2019,2,28,Satte,Ray Dinesh David,"Haridhass S., Lingeshvaran Maniam, Kuben Mahadevan, Senthil Kumaran Muniandy, Sangkari Elancheran",Thriller,,2763908,3602353,Male,Female,Male,Female,Female,Female
2019,3,7,Kuttram Seiyel,"Venkatesh, Bharathirajaa","Bose Venkat, Vijith, Dr S Selvamuthu, Dheena",Action / Crime,,4164397,2244227,Female,Male,Male,Female,,Female
2019,3,14,Bikers Kental 2,Mohd Helmi Yusof,"Zizan Razak, Afdlin Shauki, Awie, Amerul Affendi, Bront Palarae",Comedy,,6538795,7031586,Female,Female,Male,Male,,Male
2019,3,21,Upin & Ipin: Keris Siamang Tunggal,"Ahmad Razuri Roseli, Adam Amiruddin, Syed Nurfaiz Khalid Syed Ibrahim","Asyiela Putri, Ahmad Mawardi, Mohd Amir Asyraf, Ernie Zakri",Animation,,7151646,1393930,Male,Female,Male,Male,,Female
2019,3,28,Red Storm,Michael Chuah,"Henry Thia, Zhang Bo Nan, Li AI Jin, Michael Chuah, Henley Hii",Action,,243313,8698219,Female,Female,Male,Female,Male,Female
2019,4,4,Tiada Tajuk,Asmawi Ani,"Mawi, Hazama Azmi, Along Cham, Joey Daud",,,948925,8125683,Female,Female,Male,Female,Male,Female
2019,4,11,Fly by Night,Zahir Omar,"Sunny Pang, Jack Tan, Fabian Loo, Bront Palarae",Thriller / Crime,,6934399,6346192,Male,Male,Female,Female,Male,Female
2019,4,11,Bu,Jeany Amir,"Remy Ishak, Nadiya Nissa, Dian P. Ramlee, Iedil Putra, Nadia Brian, Rashidi Ishak, Mawar Rashid, Wan Hanafi Su",Drama,,662441,6810816,Female,Female,Female,Female,Female,Male
2019,4,18,Homestay: Permainan Maut,Kay Shan,"Ruminah Sidek, Sofea Shaheera, Asward Naslim, Kay Shan, Siva Garuda",Horror,,7966877,7531872,Male,Male,Male,Female,Male,Female
2019,4,18,Two Sisters,James Lee,"Emily Lim, Lim Mei Fen",Thriller,,7272029,4734040,Female,Female,Female,Female,,Female
2019,5,30,Supermum,Wong Kai Hiung,"Eliza Wong, Remon Lim, Joey Leong",Family,,9865810,1473914,Male,Male,Male,Male,Male,Female
2019,6,27,Azhaggiye Thee,Loganathan,"Saresh D7, Latha, Gunasegaran, Yuvaraj",Drama,,3036554,7259339,Female,Female,Male,Female,Female,Male
2019,7,18,Kali Muni Tharisanam,DTS Indran,"Ben G, Nithya Sree, Jeganathan",Mystery,,8881961,8200446,Male,Female,Female,Male,Male,Male
2019,8,8,BoBoiBoy Movie 2,Nizam Abdul Razak,"Nur Fathiah Diaz, Fadzli Mohd Rawi, Dzubir Mohammed Zakaria, Wong Wai Kay, Nur Sarah Alisya Zainal Rashid, Yap Ee Jean",Animation / Comedy,,4195005,2984142,Male,Female,Male,Male,,Female
2019,8,15,Warkah,Mohd Soupi Zami,"Namron, Syazwan Zulkifli, Isyariana, Mohd Wafiy, Puteri Rayyana Rayqa",Drama,,9450056,920470,Female,Female,Female,Male,Female,Female
2019,8,22,Kron,Mohd Soupi Zami,"Zahiril Adzim, Dayana Roza, Aman Graseka, Opie Zami",Mystery / Drama,,2802992,1905706,Female,Female,Male,Female,,Male
2019,8,29,Sangkar,Kabir Bhatia,"Zul Ariffin, Remy Ishak, Mira Filzah, Nik Adam Mika",Action,,1363193,8034738,Female,Male,Male,,,Female
2019,9,5,Wangi,Mohd Latiff Zami,"Erra Fazira, Sharnaaz Ahmad, Nabila Huda, Syazwan Zulkifli",Horror,,548215,7618911,Female,Female,Female,Female,Female,Male
2019,9,12,Dendam Pontianak,"Glen Goei, Gavin Yap","Nur Fazura, Remy Ishak, Hisyam Hamid, Shenty Feliziana, Namron, Tony Eusoff, Nadiah M. Din, Nadia Aqilah",Horror / Romance,,8347866,4413578,Male,Male,Male,Male,Male,Female
2019,9,12,M for Malaysia,"Dian Lee, Ineza Roussille",Mahathir Mohamad,Documentary,,6993097,8570270,Male,Male,Female,Female,,Female
2019,9,12,Suatu Ketika,Prakash Murugiah,"Namron, Pekin Ibrahim",History / Drama,,7806855,7651887,Male,Male,Male,Female,Male,Male
2019,9,19,Venpa,K. Kavi Nanthan,"Yuvaraj Krishnasamy, Agalyah Maniam, Thevaguru Suppiah, Nanthini Sugumaran",Romantic Comedy,,8253414,2903374,Female,Male,Male,,Female,Male
2019,9,26,Motif,Nadiah Hamzah,"Sharifah Amani, Rosyam Nor, Iedil Putra, Taqim Zaki",Thriller / Darama,,6836681,6980364,Male,Male,Male,Male,,Male
2019,9,26,Ennaval,Saran Z,"C.Kumaresan, Sangeeta Krishnasamy, Vasanth Sarna",Horror / Romance,,5249020,4131369,Male,Female,Male,,Female,Male
2019,10,3,Hero: Jangan Bikin Panas,Azizi Chunk,"Hisyam Hamid, Bell Ngasri, Mark Adam",Action / Comedy,,6776339,6821540,Female,Male,Male,Male,Male,Male
2019,10,3,Walk with Me,Ryon Lee Eng Keong,"Michelle Wai, Alex Lam, Qi Yuwu, Anna Ng, Richard Ng",Horror / Thriller,,1870369,3685385,Male,Female,Female,Male,Female,Male
2019,10,10,Geran,Areel Abu Bakar,"Namron, Fatimah Abu Bakar, Khoharullah, Feiyna Tajudin",Action,,8107575,2041007,Male,Female,Female,Female,,Male
2019,10,17,Kolong,Zul Abu Kassim,"Wan Raja, Luthya Sury Widjaja, Annie Arifin",Horror,,6148964,1340961,Male,Male,Female,Female,Male,Female
2019,10,24,Anak Perjanjian Syaitan,Helmi Yusof,"Nadzmi Adhwa, Chacha Maembong, Jasmin Hamid, Shahrulnizam Noor",Horror,,264623,7850463,Male,Male,Female,Female,Female,Female
2019,10,31,Pusaka,Razaisyam Rashid,"Syafiq Kyle, Mimi Lana, Hafidz Roshdi, Farhanna Qismina, Ogy Ahmad Daud, Faizal Hussein",Horror,,2905853,6259016,Male,Male,Male,Female,Female,Male
2019,10,31,7 Hari: Kisah Cinta Langkawi,Anwardi Jamil,"Josiah Hogan, Mark Adam, Peter Davis, Chi Azim",Romantic Comedy,,4321533,7397924,Female,Male,Male,Female,,Male
2019,11,14,Pulanaivu,"Shalini Balasundaram, Sathish Natarajan","Shaila V, Shalini Balasundaram, Kabil Ganesan, Saran Manokaran",Thriller / Crime,,5341412,6794134,Female,Male,Female,Male,Female,Female
2019,11,14,KL Vampires,Daven Raghavan,"Raja Ilya, Josiah Hogan, Aeril Zafrel, Reen Rahim, Doni Alamsyah, Pablo Amirul",Action,,25477,2498378,Male,Female,Male,Male,Male,Male
2019,11,21,Wira,Adrian Teh,"Hairul Azreen, Henley Hii, Fify Azmi, Dain Said, Ismi Melinda, Yayan Ruhian, Hilal Azman",Action,,7155319,5182179,Male,Female,Male,Female,Female,Female
2019,11,21,M.O.X: Misi Operasi X,Zulkeflie M. Osman,"Ebi Kornelis, Tya Arifin, Shareeta Selvaraj, Wan Adi Rafuan Datuk Rashid",Action / Science Fiction,,7937971,8703744,Male,Male,Male,Male,Female,Female
2019,11,28,Ejen Ali: The Movie,Usamah Zaid,"Ida Rahayu, Azman Zulkiply, Noorhayati Maslini, Shafiq Isa, Fadhli Shafian",Animation / Comedy,,6037345,543368,Female,Female,Female,Female,Female,Male
2019,11,28,Metro Maalai,Haren Kaveri & Shobaan Pillay,"Sathish, Punitha Shanmugam, Karishma, Kumanavannan, Kay",Romance / Drama,,7009713,1305040,Male,Male,Female,Female,Female,Male
2019,12,5,Garang,T. Kanageswaran,"Pablo Amirul, Ahmad Maembong, Osman Omar, John Elijah, Chacha Maembong, Emma Maembong",Action / Sport / Drama,,6168565,4698841,Male,Male,Male,Male,Female,Female
2019,12,5,Lucky Blockchain,Bryan Gao,"Benny Sii Tuong Kai, Koe Yeet, Liaw Ket Henn, James Wong",Action / Comedy,,5006130,8395548,Male,Male,Male,Female,Female,Male
2019,12,12,Banglo No. 99,Khir Mohd Noor,"Johan As'ari, Yusof Haslam, Hafeez Mikail, Bkay Nair, Camelia Natasya kmn, Harun Hashim",Thriller,,6805787,4044355,Male,Male,Female,,Male,Female
2019,12,19,Busut Bonang,Khalid Nadzri,"Nadzmi Adhwa, Along Eyzendy, Jasper Supayah, Rashidah Jaafar, Sahronizam Noor, Hairi Safwan, Aloy Paradoks, Abby Nadzri",Horror / Comedy,,7042820,1728681,Male,Male,Male,Male,Male,Male
2020,1,2,At Rainbow's End 2,Mark Lee,"Sharmini Ramesh, Susila Devi, Morgan Chandra Dass",Documentary,,6503285,6117368,Female,Female,Female,,Male,Male
2020,1,9,Suraya,Feisal Azizuddin,"Farihin Ufiya, Ainul Aishah, Amir Rahim, Azhar Amir",Horror,,3957681,4035098,Male,Male,Female,Male,,Male
2020,1,16,The Garden of Evening Mists,Tom Shu-Yu Lin,"Angelica Lee, Hiroshi Abe, Serene Lim, John Hannah, David Oakes",Drama,,681268,2024315,Female,Female,Female,Male,,Male
2020,1,25,The God of Wealth,Jon Chong Chung Hoe,"Eddy Ko, Jacky Kam, Frost Yaw, Benny Sii Tuong Kai",Comedy,,7235257,1654343,Female,Female,Female,Female,,Female
2020,1,25,A Moment of Happiness,Tai Min Hwee,"Min Chen Lin, Tul Pakorn, Chan Fong, Danny One, Thian Siew Kim",Comedy,,2968737,9667351,Male,Male,Female,Female,,Female
2020,1,30,Fight Lah! Kopitiam,Lai Kin Hoong,"Jack Lim, Cedric Loo, Wan Wai Fun, Steve Yap",Comedy,,1168058,364017,Female,Female,Male,Female,Female,Female
2020,2,6,M4M4,Eyra Rahman,"Nabila Huda, Bella Dowanna, Faizal Hussein, Kodi Rasheed, Ungku Haris, Niezam Zaidi, Izzy Reef, Eyra Hazali, Amanda Hariz",Horror / Thriller,,7418330,4742843,Female,Female,Female,Male,,Female
2020,2,6,Good Wealth 2020,Teddy Chin,"Bob Lam, Alvin Chong, Gan Mei Yan, Tou Kyzer, Jordan Voon, Sampson Chew, Loo Aye Keng",Comedy,,5879555,1245701,Male,Male,Female,Male,Female,Male
2020,2,13,Santhittha Naal Muthal,V. Sheela Pravina,"Nawinia Murali, Mervin, Kishalini",Romance,,1566964,2818477,Female,Male,Male,Male,,Female
2020,2,20,Rock 4: Rockers Never Dai,Mamat Khalid,"Sharwani, Hazama Azmi, Adam John, Nazimi Fahmi, Bulan Terry",Comedy / Drama / Musical,,2558888,1473679,Male,Female,Female,Female,Male,Female
2020,2,20,Unakkagathane,Srikanth Subramaniam,"Siva Shankar, Yasmin Nadiah",Drama,,5663090,399866,Male,Female,Male,Male,Female,Male
2020,2,27,Ratu Kala Jengking,Bade Hj. Azmi,"Nadia Brian, Amar Asyraf, Fizz Fairuz, Firman Siagan, Eyra Hazali, Fauziah Nawi",Horror,,873696,1801180,Male,Female,Female,Male,,Male
2020,3,5,Jodoh Syaitan,Ismail Bob Hasim,"Soffi Jikan, Aprena Manrose, Abam, Jay Iswazir, Kamarul Yusoff, Fauziah Nawi",Horror / Comedy,,5748744,3617903,Female,Female,Male,Male,Female,Female
2020,3,5,Paakaati Po,Kathir Raven S,"Kathir Raven S, Santhini Antony, Sai Sangeetha, Pavin Raymond, Aadith",Romantic Comedy,,8712571,1926201,Male,Female,Female,Male,,Male
2020,3,12,Bulan Dan Pria Terhebat,Ghaz Abu Bakar,"Zizan Razak, Zahirah MacWilson, Khir Rahman, Bell Ngasri, Maya Karin",Action / Comedy,,4623132,6944599,Female,Male,Female,Male,Female,Female
2020,3,19,Roh,Emir Ezwan,"Farah Ahmad, Mhia Farhana, Harith Haziq, Namron, Junainah",Horror / Drama,,3768333,8482581,Male,Female,Male,Male,,Male
2020,3,19,Eye On The Ball,Chen Yih Wen,"Sunny Shalesh, Asri Arshad, Azwan Azhar, Rollen Marakim",Documentary,,3762206,4796289,Female,Male,Female,Female,Female,Female
2020,3,26,Town Mall,Eizlan Yusof,"Eizlan Yusof, Reen Rahim, Intan Ladyana, Nynaa Harizal, Jalaluddin Hassan",Horror,,2504214,8066389,Female,Female,Male,Male,,Male
2020,3,26,Kenderaan Berat Ikut Kiri,Jefry Talib,"Syafie Naswip, Farhanna Qismina, Ropie, Sathiya",Comedy,,9083333,1490642,Male,Male,Male,Male,,Female
2020,3,26,Escape,Ikhwansha Hazer,"Kamal Adli, Elizabeth Tan, Amar Asyraf, Zamarul Hisham, Jalaluddin Hassan, Riz Amin, Jue Aziz, Pablo Amirul, Fiza Fukazawa",Thriller,,646911,2440642,Male,Female,Female,Female,Female,Female
2020,4,2,Takut Ke Tak,Muzzamer Rahman,"Nabil Aqil, Fabian Loo, Ika Nabella, Arwind Kumar, Han Zalini",Horror / Comedy,,3428027,8649284,Female,Male,Female,,Female,Female
